I1,I2,I3,I4,I5,I6,O1,O2,O3,O4,O5,O6
0.8360571,0.7223797,0.375147,0.8729969,0.09384524,0.5838704,0.06429747,0.7841796,0.6176733,0.7359609,0.7801079,0.4820879
0.3603467,0.7274561,0.258567,0.101689,0.9997586,0.344087,0.3219467,0.5208574,0.3684849,0.6146736,0.299436,0.3235969
0.6114981,0.64211,0.5202166,0.1073081,0.9033307,0.6407516,0.9689839,0.06138687,0.04157342,0.3252237,0.5155295,0.4570959
0.2406246,0.8112351,0.4056473,0.8997262,0.08135211,0.9846838,0.4537075,0.5409817,0.4484288,0.5508429,0.8496487,0.5539514
0.7672794,0.640261,0.7135958,0.03763847,0.1769204,0.4097311,0.9014723,0.8120393,0.5330265,0.7420059,0.8996215,0.3696495
0.6579305,0.8133558,0.6349942,0.0609667,0.07887502,0.8713596,0.3712137,0.1008982,0.7910881,0.3894212,0.2828203,0.6813994
0.4562267,0.9072054,0.4156684,0.006015576,0.02976718,0.1112907,0.2896592,0.2528362,0.4602608,0.4169897,0.787477,0.6636149
0.5137115,0.9220356,0.5192698,0.9221939,0.5729282,0.1232844,0.6604613,0.2113082,0.5283961,0.4241242,0.8298548,0.2714493
0.458432,0.5173837,0.3662014,0.8857732,0.210166,0.6066219,0.3286309,0.8709568,0.129066,0.6029866,0.8259103,0.7285551
0.6155949,0.8476248,0.6439952,0.05568571,0.8437597,0.843133,0.3665204,0.1784827,0.8048731,0.3960024,0.6010733,0.6017465
0.3256604,0.5167316,0.509897,0.9685733,0.7276951,0.5924312,0.4927607,0.8101605,0.1633419,0.4183311,0.7234111,0.6882778
0.5808384,0.5205837,0.5754901,0.8751129,0.4588353,0.4886336,0.8515375,0.8698356,0.1072984,0.3757501,0.6906573,0.5334775
0.5379508,0.5162565,0.3909113,0.02359517,0.332715,0.1957877,0.2257982,0.966044,0.1735417,0.734214,0.8979824,0.5218645
0.5126225,0.6158553,0.6064131,0.8574082,0.08139303,0.4414103,0.7723444,0.1386174,0.008334708,0.2308164,0.4350669,0.3317021
0.4628808,0.8465506,0.422327,0.1425067,0.6202992,0.04800254,0.3259597,0.0892966,0.3205872,0.5981231,0.5270346,0.3071838
0.3395122,0.9029946,0.5593218,0.00788866,0.9479009,0.8703372,0.5427097,0.4665672,0.5590578,0.4567965,0.9674331,0.4653628
0.7096916,0.7920792,0.3794892,0.9369266,0.5808158,0.2526061,0.08321007,0.3994081,0.3635196,0.6857011,0.5026838,0.3767988
0.5116065,0.847561,0.5144089,0.8495226,0.7400748,0.8658851,0.8130792,0,0.3632292,0.5258638,0.3252416,0.65175
0.6550136,0.6216193,0.3307096,0.04888584,0.01478979,0.6712009,0.1446405,0.547263,0.196999,0.5878502,0.7149234,0.7432225
0.2132244,0.8127105,0.3574848,0.9136721,0.4049751,0.792551,0.4265128,0.6356484,0.5643106,0.5945452,0.4982847,0.6268583
0.5586179,0.8863298,0.3670689,0.102582,0.933405,0.1062906,0.163423,0.3631618,0.4660873,0.4428304,0.9989443,0.6254128
0.7992944,0.7181181,0.7087436,0.06749411,0.7400604,0.8618892,0.914801,0.9053678,0.6880085,0.5900755,0.9069042,0.6696426
0.5246859,0.5803063,0.4325864,0.9730726,0.7193559,0.6838937,0.1981625,0.6545328,0.03538556,0.7919832,0.7010524,0.7385485
0.3751278,0.582454,0.2487906,0.9593349,0.4125917,0.5733644,0.3225167,0.7004795,0.3027312,0.6086507,0.4850157,0.6106724
0.8101301,0.4926918,0.6043484,0.05863827,0.6067672,0.4450648,0.9466379,0.9591244,0.4545606,0.3194952,0.531585,0.5674137
0.4894889,0.924716,0.5025832,0.001515156,0.4084521,0.1184441,0.4503261,0.2164957,0.5214595,0.4824904,0.8414925,0.7393886
0.5527656,0.8931851,0.4538303,0.2228821,0.2269718,0.9651347,0.6822838,0.1306004,0.549103,0.3994521,0.919854,0.613279
0.713722,0.810068,0.4406703,0.9546698,0.5998392,0.1769453,0.5376426,0.08044239,0.7616192,0.2765892,0.4082091,0.4720799
0.6355994,0.8184413,0.6011498,0.05721948,0.3918003,0.2271218,0.397532,0.2894315,0.9329297,0.2040424,0.3981296,0.468118
0.4481366,0.8392868,0.2367607,0.9172917,0.8457151,0.08014634,0.2854569,0.5154862,0.4749885,0.5318149,0.7182974,0.5278637
0.449691,0.8097661,0.8389589,0.1238191,0.964707,0.02155183,0.7296624,0.8272743,0.7421999,0.5558856,0.6059422,0.3255249
0.664199,0.8221532,0.5014846,0.9650656,0.3041994,0.2272486,0.5307838,0.2138662,0.8616303,0.3450888,0.9002459,0.3461154
0.4384588,0.658046,0.3402566,0.07495496,0.9637827,0.4780262,0.3132496,0.3156761,0.1536393,0.4660437,0.3711752,0.4448976
0.5675712,0.8826787,0.4884684,0.8377601,0.4877648,0.1839662,0.5940595,0.08786224,0.5010932,0.4047126,0.9221988,0.3193357
0.6386783,0.9098661,0.3418107,0.05649265,0.7537379,0.06433998,0.1225884,0.6962047,0.8119186,0.7077816,0.3102811,0.3766151
0.3416576,0.7149131,0.6994327,0.04858141,0.5733452,0.8104004,0.6547888,0.482798,0.2769606,0.5629811,0.8212594,0.7300657
0.3447572,0.8207735,0.4866227,0.8318276,0.1329687,0.07350619,0.4912583,0.2054413,0.3012688,0.552006,0.580691,0.5577623
0.8027275,0.8167118,0.4177194,0.04128506,0.2700136,0.1203982,0.0543474,0.7323216,0.6432183,0.2787414,0.1232505,0.5800076
0.4547139,0.9429604,0.4738827,0.860631,0.3930878,0.903791,0.33077,0.3779064,0.707054,0.6226167,0.2168916,0.6522202
0.4121979,0.6350172,0.6513294,0.9928764,0.2576281,0.2425729,0.6467545,0.4462662,0.1029084,0.431777,0.8868734,0.5215612
0.3792547,0.7136229,0.4805253,0.8241326,0.5159486,0.7304193,0.4656143,0.04454901,0.1281354,0.6695016,0.4397413,0.5192999
0.6184483,0.5153316,0.4433564,0.05054302,0.07933484,0.2554669,0.07234415,0.8992327,0.1902039,0.4964569,0.1829733,0.7259507
0.5640773,0.5718271,0.4992851,0.1135494,0.06029919,0.4653178,0.9670754,0.7339218,0.004044212,0.6836537,0.3694869,0.5298635
0.139382,0.6379102,0.3276462,0.8843138,0.4186778,0.7267296,0.4313866,0.9336655,0.6341392,0.2937424,0.439097,0.3660078
0.5376993,0.7677621,0.7187969,0.8864736,0.7133068,0.8293138,0.7786993,0.3523523,0.2810657,0.5106848,0.6751935,0.6788147
0.3882006,0.6470407,0.2862806,0.8971176,0.4173924,0.5776148,0.3314851,0.5043738,0.2349894,0.6462142,0.5623193,0.5650747
0.5088576,0.7032461,0.2500575,0.1337901,0.7050713,0.4057451,0.2608903,0.4888072,0.3120997,0.391748,0.2075685,0.5536649
0.6926743,0.7139084,0.3375831,0.131415,0.8672706,0.5031279,0.1113036,0.4523505,0.3103062,0.2020543,0.6078463,0.6213851
0.7936631,0.5157936,0.6407146,0.06497461,0.479699,0.5959088,0.9365461,0.9841239,0.5309224,0.4524012,0.1119667,0.5089074
0.5593291,0.940289,0.6218973,0.06554785,0.3976212,0.9511678,0.8149439,0.572394,0.7632055,0.4764768,0.740202,0.5632699
0.2108386,0.7820903,0.3571478,0.0675872,0.5601874,0.7913899,0.4154036,0.6439082,0.5226874,0.3778666,0.733818,0.395796
0.7257579,0.781418,0.4070697,0.815086,0.9841648,0.6853608,0.08012135,0.4374272,0.377658,0.3650337,0.2196315,0.2763603
0.481188,0.4969575,0.6758661,0.999401,0.5191952,0.7412377,0.7633634,0.9436517,0.2212619,0.3446999,0.06024117,0.5326529
0.2724058,0.8514585,0.418424,0.7958289,0.1974683,0.03852341,0.4388171,0.4466399,0.473047,0.6389095,0.4151473,0.5109419
0.2888568,0.6155616,0.301715,0.9304388,0.9274117,0.4002603,0.3702696,0.6690543,0.3285308,0.6201857,0.3318497,0.3995388
0.5723568,0.5924037,0.3855615,0.145034,0.9087589,0.5775984,0.1827547,0.5115566,0.04520646,0.2685631,0.2014777,0.6008883
0.4355736,0.8657892,0.3420847,0.09605099,0.1708553,0.8484542,0.339079,0.3424468,0.4269668,0.6092654,0.8656932,0.6569276
0.8037329,0.7689807,0.5955467,0.8441745,0.8626193,0.6559806,0.966125,0.6678709,0.5539106,0.6864384,0.8488017,0.5212561
0.3521797,0.8734078,0.5327528,0.9856481,0.6098566,0.9571899,0.5273963,0.2873029,0.3879836,0.476517,0.7912967,0.2990914
0.6354303,0.8976697,0.7117318,0.9626778,0.4495767,0.1209183,0.8334779,0.6812007,0.7595994,0.3264187,0.6005634,0.7010427
0.4620159,0.5857771,0.5003325,0.09899047,0.127101,0.7673838,0.5553193,0.997633,0.0114836,0.7000957,0.6287861,0.3821475
0.3429792,0.619857,0.241443,0.004139172,0.2141044,0.7596544,0.3501989,0.715692,0.3353257,0.588986,0.8499663,0.7121738
0.5098355,0.5032521,0.2257163,0.006489567,0.6141257,0.2547975,0.2597552,0.9306591,0.3398261,0.5880674,0.921307,0.4894368
0.4372636,0.5954846,0.419791,0.01167172,0.6862019,0.4383858,0.3753997,0.3480199,0.02536112,0.3913845,0.3777578,0.679728
0.576777,0.6199357,0.4887327,0.8688294,0.6717355,0.3595471,0.9621742,0.1538482,0.007902756,0.3021937,0.9014676,0.6288103
0.8624082,0.6217008,0.6311007,0.8932703,0.6141385,0.04775173,0.9451923,0.9637251,0.6002248,0.2031178,0.1290886,0.343087
0.5484676,0.5661186,0.4281924,0.9513839,0.08329603,0.3677488,0.148755,0.6765805,0.05265023,0.2250315,0.6249078,0.5204918
0.2907484,0.7016647,0.4354539,0.07985384,0.4778149,0.7707362,0.4496183,0.3833098,0.2046877,0.484199,0.7171564,0.3008566
0.6034622,0.6810811,0.5283477,0.1751882,0.1191445,0.08315643,0.003333398,0.126173,0.06517138,0.6098225,0.9766458,0.316043
0.5576152,0.8775442,0.4310794,0.840214,0.9380981,0.005092606,0.6152142,0.03500759,0.4771224,0.5431124,0.8347638,0.3809366
0.4410717,0.7680135,0.3649163,0.1699905,0.3709568,0.7241606,0.2942802,0.1611155,0.233398,0.6313561,0.31777,0.7251608
0.6453289,0.5646123,0.3278246,0.1278372,0.09297632,0.7330945,0.1441635,0.7341163,0.186222,0.2233581,0.06260302,0.5647346
0.5035028,0.9427185,0.5341675,0.08663339,0.9858959,0.8996893,0.6414763,0.2996139,0.6307974,0.3666559,0.7359764,0.5406046
0.5549609,0.8361734,0.2888874,0.1197851,0.1425739,0.1090105,0.2143789,0.9002796,0.9491096,0.2197399,0.1111394,0.4299465
0.5887897,0.8060869,0.2212086,0.8756718,0.2627538,0.565664,0.209665,0.6189267,0.5873311,0.4495818,0.1417071,0.7086297
0.3622089,0.6249208,0.6603628,0.8839034,0.8236531,0.3786941,0.6583048,0.5368652,0.2028062,0.3745034,0.1988528,0.2725811
0.4827224,0.7367402,0.7605758,0.04107042,0.2574181,0.4276764,0.7433429,0.4902337,0.3817136,0.4772711,0.2322853,0.4958195
0.4462289,0.5617443,0.8050674,0.8804438,0.9733763,0.3360089,0.7375244,0.8302238,0.3872796,0.3469576,0.1882891,0.2665946
0.4182267,0.7115159,0.712459,0.04944635,0.2709374,0.4318156,0.6926744,0.4093474,0.2893127,0.4927597,0.298568,0.4590143
0.4916752,0.6063422,0.8999685,0.886676,0.769791,0.7088046,0.7470614,0.9637854,0.6259698,0.5181847,0.5424511,0.6774491
0.5260701,0.940559,0.5598168,0.8567155,0.8314527,0.8901644,0.7435322,0.3621857,0.6637263,0.6377649,0.205967,0.6414029
0.3126695,0.4597914,0.6140348,0.003296592,0.7948558,0.4360978,0.5959217,0.9521291,0.3045083,0.6658133,0.6085508,0.5133296
0.5076934,0.7498388,0.8266364,0.12661,0.7205312,0.6929663,0.7528216,0.6222649,0.4776746,0.5344689,0.453835,0.2863855
0.4046743,0.6242222,0.6336255,0.9116627,0.1707041,0.436105,0.6330076,0.4006512,0.1205251,0.6216186,0.3195514,0.4023069
0.1706975,0.7372104,0.3165717,0.8968607,0.1614131,0.9937979,0.4201345,0.8973424,0.6976013,0.509591,0.7292203,0.6159375
0.6038859,0.4795071,0.4808136,0.08261381,0.2773541,0.5460354,0.0163276,0.9880884,0.1562777,0.7249964,0.3957726,0.4298661
0.4494355,0.8347292,0.6582745,0.1017079,0.1043648,0.06914451,0.6931945,0.2529126,0.3231063,0.4638647,0.6985199,0.4603976
0.6812134,0.8390917,0.543948,0.1784921,0.9885798,0.7694858,0.4601879,0.1753856,0.7883099,0.5094588,0.7166469,0.5840243
0.1826904,0.6783887,0.3591077,0.8866041,0.6282371,0.6338252,0.4244205,0.7295473,0.4861339,0.6089448,0.2979215,0.5647283
0.5016604,0.9578282,0.560661,0.05216258,0.1217182,0.006876472,0.7354112,0.3949313,0.7019209,0.3099612,0.5679713,0.5996118
0.8596399,0.6224738,0.6549578,0.08359949,0.9579789,0.722802,0.9319106,0.9039351,0.5766657,0.7227637,0.4011039,0.6012633
0.5949371,0.7817942,0.2488282,0.9468805,0.3527182,0.8845584,0.178501,0.5395956,0.4071109,0.4255995,0.9627526,0.319492
0.5209676,0.8661699,0.532811,0.1209342,0.4599051,0.2132534,0.6890703,0.1129478,0.4016917,0.6815296,0.03426699,0.3856269
0.5361978,0.7942359,0.14975,0.9617592,0.7140391,0.1817503,0.2370871,0.7731221,0.6675199,0.307709,0.42654,0.6739331
0.5565405,0.5706819,0.6955609,0.9899992,0.6722488,0.5176826,0.7980139,0.6306631,0.189823,0.4493405,0.4298319,0.3536099
0.479946,0.5603861,0.6212796,0.8898026,0.1580811,0.4766276,0.6988797,0.6895594,0.05291353,0.7284784,0.2128776,0.3211228
0.8398811,0.7047109,0.4180719,0.174311,0.6675266,0.3885238,0.03758182,0.6982055,0.4866574,0.5038241,0.4697325,0.3972092
0.412014,0.6236461,0.467456,0.9162925,0.6576571,0.6368353,0.3989234,0.09456366,0.01744641,0.3197819,0.7729281,0.2849563
0.5329419,0.9140464,0.5716916,0.8875311,0.5758731,0.9947763,0.3188244,0.1369364,0.5700073,0.4994387,0.7178944,0.3780189
0.4820072,0.6308322,0.6062834,0.9337383,0.762724,0.6537681,0.7247427,0.05396556,0.0236748,0.3069318,0.4907981,0.3730611
0.5769376,0.9094186,0.3011822,0.1338869,0.4522609,0.96523,0.1837186,0.4912723,0.5950059,0.6576178,0.4124671,0.7498151
0.1967087,0.5517524,0.344142,0.0770907,0.1610164,0.5261702,0.4277562,0.8707583,0.4561005,0.4378681,0.3980577,0.4318934
0.6829152,0.780597,0.6445239,0.8946797,0.5304171,0.2026902,0.3780036,0.02783766,0.7411706,0.6194333,0.7280933,0.7322139
0.4980972,0.8807794,0.4970297,0.1606779,0.4520146,0.4367073,0.2822176,0.5430143,0.9155247,0.4963541,0.9920711,0.6452535
0.2424828,0.7356859,0.4855995,0.1687123,0.6428508,0.8560231,0.4834034,0.4613831,0.2987986,0.4501784,0.7413144,0.3811943
0.3327207,0.8793941,0.5030104,0.8094238,0.167011,0.3215855,0.4712335,0.4163872,0.5361311,0.6427857,0.003509659,0.5251905
0.1906443,0.6947924,0.2593954,0.9220953,0.4206349,0.7073872,0.3943009,0.9101577,0.7005215,0.510226,0.4011575,0.7011234
0.6800788,0.6688331,0.3106974,0.05063347,0.0470166,0.5340664,0.1255251,0.5362051,0.3126098,0.2261044,0.6932831,0.5271873
0.7575209,0.6521564,0.2997998,0.7900518,0.497292,0.570098,0.08931348,0.7447437,0.4454234,0.337231,0.8862907,0.7178414
0.494984,0.878733,0.5703906,0.03529471,0.1158652,0.2798405,0.8125733,0.1998268,0.4646045,0.6827495,0.9418229,0.2815424
0.8851888,0.6558998,0.4499044,0.9170584,0.819639,0.8618197,0.0296555,0.9833696,0.6869545,0.2777233,0.1746517,0.3647383
0.3574702,0.7558423,0.7590101,0.8286339,0.8462791,0.6029579,0.6653954,0.5424927,0.4254822,0.5707893,0.3908084,0.5854701
0.3821862,0.5554073,0.4715065,0.847543,0.74641,0.7421468,0.4217294,0.802282,0.1050918,0.3157099,0.8808469,0.6335303
0.4510971,0.840205,0.6494496,0.09492591,0.3268176,0.187243,0.6692361,0.2698026,0.3611865,0.3715736,0.8299836,0.590495
0.2064126,0.4794185,0.5665095,0.01658364,0.3550952,0.3841658,0.5244564,0.9952176,0.4672326,0.5787844,0.2126341,0.2803672
0.8385114,0.7488819,0.392464,0.1838159,0.4731407,0.1944189,0.05148562,0.7130761,0.5443733,0.570516,0.5723687,0.3469161
0.5778921,0.6308407,0.6328418,0.8406031,0.4275369,0.6126626,0.8293464,0.487121,0.16471,0.5140109,0.02801125,0.4125474
0.5600993,0.6857938,0.6014835,0.9864755,0.1864706,0.2470812,0.8778908,0.1128118,0.09108347,0.3332727,0.1428516,0.6683421
0.6266605,0.8724458,0.7166636,0.9575469,0.4683775,0.08209912,0.8292747,0.5165744,0.5272314,0.4648049,0.6995469,0.5930358
0.4598103,0.4788586,0.3288888,0.001480194,0.3617018,0.2472253,0.2984876,0.9836105,0.2935221,0.461415,0.1011056,0.2558683
0.4216383,0.9299722,0.3466162,0.1175411,0.8450832,0.02280294,0.3039971,0.5497835,0.7022121,0.4014007,0.7622299,0.5808123
0.7243322,0.7246606,0.7839769,0.8081202,0.7207898,0.7177684,0.8697121,0.8186527,0.6318977,0.3599231,0.1759486,0.2712721
0.3576625,0.6308787,0.4535447,0.1263296,0.3861698,0.5009157,0.4250568,0.3534456,0.1051711,0.6175147,0.2645687,0.6907457
0.4783808,0.9403306,0.4929907,0.9484364,0.206688,0.9834692,0.4896806,0.2333446,0.5706558,0.6513435,0.5479636,0.4830135
0.5548321,0.9299205,0.5092909,0.9484405,0.9026772,0.9508056,0.4551436,0.1836493,0.5982988,0.5391726,0.6409805,0.4374921
0.4361397,0.6197276,0.223918,0.9090104,0.622967,0.3340774,0.2983964,0.6541125,0.2995687,0.6148002,0.7197627,0.4976762
0.3870563,0.6798971,0.5035515,0.80307,0.4356734,0.8029497,0.5129601,0.005467779,0.06422137,0.2414454,0.3820936,0.3667521
0.2751249,0.8900982,0.6136799,0.06251877,0.1820032,0.06522906,0.563284,0.654026,0.6913216,0.4312926,0.7664307,0.5897205
0.5349999,0.8540729,0.5702982,0.8744993,0.06193122,0.4931314,0.8327166,0.1842865,0.443434,0.487014,0.0252426,0.6314431
0.4393345,0.8321763,0.3864156,0.8227216,0.8194629,0.2063412,0.3442649,0.1675459,0.3309913,0.4094844,0.3566894,0.6561818
0.7408162,0.4876173,0.6197202,0.03078069,0.5511501,0.5217334,0.9311818,0.9048629,0.3534533,0.7176591,0.5889501,0.2574571
0.291834,0.7226938,0.5435059,0.7902514,0.5954627,0.6398403,0.5409148,0.339223,0.2316019,0.5915064,0.6163475,0.5719917
0.757791,0.8162473,0.7056758,0.048374,0.3724981,0.188413,0.8929275,0.6837736,0.6104632,0.2095241,0.4811989,0.7158914
0.4397047,0.8046124,0.8405621,0.8392307,0.5336062,0.9685909,0.7199021,0.7577296,0.6611303,0.4454418,0.5766864,0.6859463
0.6788473,0.8874246,0.4831033,0.07972845,0.3549807,0.8306912,0.9907529,0.7469519,0.8925484,0.7019365,0.1420529,0.2760311
0.6363456,0.7812951,0.8129712,0.8652101,0.5456567,0.000307431,0.8169221,0.6980905,0.5520701,0.5143703,0.7038426,0.6088369
0.5228927,0.5602711,0.7235196,0.9001353,0.06469603,0.4955642,0.762365,0.6816088,0.1989623,0.4655327,0.6375592,0.6293693
0.5899957,0.8259406,0.2323194,0.9486608,0.1920164,0.6399127,0.2032227,0.6043282,0.6070988,0.4732269,0.1618489,0.7422147
0.4839062,0.4791957,0.3054145,0.1042071,0.4695527,0.5069588,0.2579904,0.9120101,0.2725844,0.535501,0.3442138,0.6148406
0.663821,0.8424839,0.5169193,0.8329303,0.04551464,0.7586088,0.4668915,0.02132724,0.5760737,0.553528,0.8775681,0.4053071
0.3127241,0.7896014,0.195804,0.8360692,0.2232628,0.8902554,0.3365535,0.8305207,0.7278879,0.3350482,0.5247567,0.2944929
0.584722,0.6676086,0.5720901,0.8675321,0.2136113,0.2150624,0.9360332,0.1822453,0.06651898,0.3386812,0.02482022,0.7480327
0.6164991,0.5765675,0.4420873,0.07768102,0.6318656,0.4767293,0.09031662,0.5480218,0.05732253,0.2831232,0.3376008,0.658804
0.5830417,0.585527,0.4582815,0.9957261,0.7998576,0.5050003,0.0756283,0.406562,0.01599146,0.7785135,0.5343329,0.6556665
0.4124716,0.8184816,0.5578825,0.8975785,0.7474443,0.5463548,0.5985987,0.1648869,0.3617579,0.489393,0.08302201,0.6656625
0.5472591,0.8984624,0.408548,0.04896281,0.585531,0.2513012,0.2114225,0.2720057,0.5129351,0.4143818,0.1708018,0.5138153
0.5864339,0.9345883,0.3422245,0.9219307,0.9569572,0.9274448,0.1811162,0.5218245,0.6822546,0.3489271,0.3926209,0.2632024
0.4729128,0.9282579,0.4672715,0.8681043,0.03329725,0.2030948,0.2216639,0.3210808,0.6423395,0.3696163,0.9049199,0.3005033
0.4887231,0.8325861,0.4172946,0.06792449,0.8461272,0.4179104,0.2798913,0.1566898,0.3943322,0.4875084,0.025603,0.4534303
0.5166842,0.9465494,0.4916937,0.0435542,0.2729955,0.04922699,0.6911044,0.290661,0.68508,0.3082899,0.6218547,0.697905
0.6057337,0.7916049,0.2525037,0.00019605,0.7166991,0.3720275,0.1827309,0.5100332,0.4726455,0.5178908,0.2273039,0.4793375
0.56488,0.9132882,0.6028401,0.9461516,0.4161624,0.8870642,0.8599178,0.3613909,0.5166876,0.2460042,0.07387195,0.2518953
0.5276038,0.909171,0.5084934,0.9591944,0.8409793,0.8157532,0.6734364,0.1674953,0.5423902,0.6215931,0.1887668,0.7074616
0.4425626,0.7300954,0.2835854,0.06901461,0.2504298,0.6380224,0.2894081,0.3695715,0.2810888,0.5217439,0.3978094,0.2718457
0.4958502,0.8628361,0.4636918,0.1583228,0.2005732,0.7404837,0.4530132,0.09739389,0.4172588,0.3544951,0.04784052,0.3763898
0.6611843,0.8801658,0.4430404,0.1207513,0.4364094,0.232092,0.0765443,0.3502455,0.4845947,0.691834,0.7617499,0.2556112
0.6101192,0.6433108,0.87654,0.06693876,0.6796798,0.7429706,0.8047378,0.9377884,0.6438188,0.335879,0.277227,0.4279919
0.4984245,0.9146942,0.4998097,0.9554255,0.1688402,0.8944306,0.7115132,0.1734594,0.4868304,0.5047987,0.8452019,0.468127
0.632171,0.5119746,0.321416,0.8125731,0.1681733,0.5222618,0.1707131,0.8622066,0.2554052,0.3345971,0.1587207,0.3851126
0.2736481,0.5332022,0.390996,0.02876743,0.2781012,0.3359954,0.4135416,0.8350432,0.3283904,0.580687,0.1466443,0.2545615
0.4901879,0.902305,0.5606858,0.01695992,0.9975404,0.9543266,0.6982399,0.1752156,0.4228239,0.4588369,0.730112,0.4253351
0.4537953,0.8510931,0.5668395,0.07121162,0.3162455,0.05172202,0.624337,0.1415224,0.3162772,0.4556386,0.9146086,0.6006638
0.4648079,0.5531331,0.3873891,0.9769825,0.8858958,0.5448186,0.2993532,0.6697926,0.07766255,0.3212928,0.4924114,0.6043445
0.2166642,0.7344231,0.4571539,0.1695362,0.8138133,0.150487,0.4848692,0.5347423,0.351873,0.5642766,0.744218,0.3575617
0.3560455,0.8801582,0.636377,0.8836512,0.6169065,0.1599883,0.6117914,0.7410442,0.8303479,0.4677925,0.9649222,0.301276
0.5181016,0.9300829,0.3934241,0.8872823,0.654708,0.1124908,0.2628134,0.3503221,0.5743811,0.6320435,0.7690452,0.3801476
0.4773428,0.9073687,0.5440004,0.784449,0.6435241,0.7091458,0.2766717,0.2312301,0.6240906,0.3957604,0.9743014,0.387053
0.2359403,0.7763853,0.3053505,0.06158843,0.3809524,0.8750536,0.404929,0.6574649,0.5048916,0.546372,0.7622093,0.7387953
0.6859505,0.860378,0.7287911,0.8858699,0.4719959,0.004761842,0.8677325,0.7090805,0.6958714,0.2875971,0.3035913,0.2513192
0.5208077,0.9431795,0.5095052,0.960794,0.3741105,0.9721341,0.4593858,0.2587368,0.66794,0.5337599,0.4007641,0.6777336
0.3752892,0.8969291,0.5275047,0.09239665,0.5376592,0.9448638,0.5578365,0.2763372,0.4409362,0.5819255,0.7357941,0.7032655
0.4116753,0.9315059,0.5229839,0.0805028,0.1162042,0.8452888,0.5465387,0.4193713,0.6249579,0.5098383,0.955506,0.551825
0.4097075,0.8897504,0.4926519,0.8766409,0.5418291,0.1608544,0.4842533,0.7116913,0.9636472,0.4946976,0.7981346,0.3189284
0.6387813,0.7166993,0.7860989,0.9304916,0.4949149,0.3570465,0.8080315,0.6846339,0.5025635,0.2938212,0.9087883,0.6610293
0.7831784,0.608441,0.3757109,0.8899368,0.4256686,0.4447343,0.06359934,0.7039238,0.3522785,0.6577346,0.4628627,0.4515716
0.4794835,0.8672456,0.5254575,0.06966195,0.6125265,0.6675656,0.5601011,0.1352768,0.4749316,0.5479268,0.02762422,0.2706168
0.3888161,0.7967258,0.30598,0.9174156,0.8773414,0.2066348,0.3289769,0.355793,0.3338844,0.4467666,0.5885016,0.5883577
0.5312309,0.5822846,0.3887137,0.007988639,0.2556673,0.494085,0.2047953,0.4788212,0.0514192,0.232437,0.5309479,0.4475317
0.4395978,0.9016232,0.3733065,0.03361972,0.5615297,0.2605749,0.3573904,0.6273096,0.8324435,0.3228238,0.01518682,0.4980728
0.4831106,0.8728969,0.5027521,0.05873981,0.04659121,0.9377463,0.4791154,0.07802299,0.3620098,0.485322,0.869774,0.5461081
