I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
0.6426975,0.3814537,0.6177318,0.4469852,0.6809487,0.580961,0.6028965,0.8980649,0.2859364,0.8294836,0.5543215,0.719255,0.6348343,0.7015651,0.5201163,0.6803904,0.2030235,0.5101377,0.2296221,3.794549E-08,0.4605509,0.340145,0.4855607,0.9715092,0.5211059,0.1227149,0.9601175,0.01463266,0.2775089,0.575251,0.6459203,0.4084705,0.759064,0.5132322,0.1550299,0.4990243,0.3888339,0.7580106,0.5101748,0.9408143,0.3120327,0.8737153,0.2675041,0.4063795,0.160808,0.3476313
0.9601175,0.01463266,0.2775089,0.575251,0.6459203,0.4084705,0.759064,0.5132322,0.1550299,0.4990243,0.3888339,0.7580106,0.5101748,0.9408143,0.3120327,0.8737153,0.2675041,0.4063795,0.160808,0.3476313,0.5004012,0.5474471,0.3315898,0.2272409,0.2099417,0.6317517,0.9962916,0.2541414,0.6241912,0.5226598,0.4568183,0.5248036,0.4532744,0.4658633,0.3200215,0.3508098,0.4711708,0.3221821,0.8498217,0.6743763,0.627941,0.5086693,0.2991793,0.5498036,3.32782E-05,0.3828683
0.9962916,0.2541414,0.6241912,0.5226598,0.4568183,0.5248036,0.4532744,0.4658633,0.3200215,0.3508098,0.4711708,0.3221821,0.8498217,0.6743763,0.627941,0.5086693,0.2991793,0.5498036,3.32782E-05,0.3828683,0.4441628,0.507685,0.3881886,0.04154746,0.5475557,0.06428862,0.9930236,0.5578944,0.6439856,0.1999818,0.3446941,0.5468658,0.2306231,0.6277574,0.2842771,0.6468771,0.3280236,0.4634329,0.5685124,0.6018586,0.5346914,0.8102682,0.5233988,0.2743887,0.2538757,0.8480226
0.9930236,0.5578944,0.6439856,0.1999818,0.3446941,0.5468658,0.2306231,0.6277574,0.2842771,0.6468771,0.3280236,0.4634329,0.5685124,0.6018586,0.5346914,0.8102682,0.5233988,0.2743887,0.2538757,0.8480226,0.5182524,0.4653507,0.5428821,0.9887632,0.3061521,0.4687915,0.6027699,0.2481113,0.4375665,0.3326073,0.5443437,0.194647,0.397076,0.7369402,0.1626883,0.7524861,0.5992908,0.6409134,0.2385943,0.8764303,0.1095154,0.691792,0.529286,0.4427282,0.6030111,0.5630708
0.6027699,0.2481113,0.4375665,0.3326073,0.5443437,0.194647,0.397076,0.7369402,0.1626883,0.7524861,0.5992908,0.6409134,0.2385943,0.8764303,0.1095154,0.691792,0.529286,0.4427282,0.6030111,0.5630708,0.5135182,0.5322173,0.5551504,0.02001538,0.2500418,0.882651,0.4546793,0.3390935,0.5161303,0.000863298,0.3622732,0.5829755,0.4189544,0.6770062,0.150581,0.9128618,0.3271602,0.6719639,0.627407,0.8130648,0.4073251,0.6741288,0.2739408,0.6576847,0.711449,0.8051925
0.4546793,0.3390935,0.5161303,0.000863298,0.3622732,0.5829755,0.4189544,0.6770062,0.150581,0.9128618,0.3271602,0.6719639,0.627407,0.8130648,0.4073251,0.6741288,0.2739408,0.6576847,0.711449,0.8051925,0.6201224,0.5356624,0.5120162,0.05548715,0.6061739,0.983333,0.891066,0.5771087,0.255408,0.4372877,0.7002632,0.4732753,0.6614407,0.9202672,0.5282644,0.5418693,6.503858E-05,0.8515384,0.8775326,0.711339,3.346792E-05,0.5733633,0.390315,0.227142,0.5966734,0.7263492
0.891066,0.5771087,0.255408,0.4372877,0.7002632,0.4732753,0.6614407,0.9202672,0.5282644,0.5418693,6.503858E-05,0.8515384,0.8775326,0.711339,3.346792E-05,0.5733633,0.390315,0.227142,0.5966734,0.7263492,0.6304567,0.4487597,0.4885854,0.05553245,0.1053188,0.4521007,0.6955554,0.1365862,0.580923,0.32164,0.7371812,0.5263515,0.3633279,0.6237426,0.7995692,0.2897344,0.1049936,0.8140457,0.674455,0.5393088,0.3047625,0.2661774,0.4475601,0.4257319,0.7855778,0.3413095
0.6955554,0.1365862,0.580923,0.32164,0.7371812,0.5263515,0.3633279,0.6237426,0.7995692,0.2897344,0.1049936,0.8140457,0.674455,0.5393088,0.3047625,0.2661774,0.4475601,0.4257319,0.7855778,0.3413095,0.4373074,0.4810391,0.4309317,0.1047229,0.2596939,0.5437849,0.7336628,0.03871461,0.5822093,0.4603855,0.7817746,0.4864877,0.536922,0.4645556,0.6807551,0.3526187,0.4759586,0.6800494,0.6311821,0.8310485,0.3262296,0.461999,0.3753944,0.2391074,0.9976281,0.2370678
0.7336628,0.03871461,0.5822093,0.4603855,0.7817746,0.4864877,0.536922,0.4645556,0.6807551,0.3526187,0.4759586,0.6800494,0.6311821,0.8310485,0.3262296,0.461999,0.3753944,0.2391074,0.9976281,0.2370678,0.403688,0.558309,0.5013932,0.9636589,0.7070098,0.00304535,0.4639994,0.4735007,0.2405911,0.6825315,0.4566774,0.457394,0.7389341,0.8360313,0.6170254,0.6385016,0.4738732,0.4560165,0.2024047,0.6249152,0.1788024,0.452318,0.4117671,0.245022,0.8246419,0.4422441
0.4639994,0.4735007,0.2405911,0.6825315,0.4566774,0.457394,0.7389341,0.8360313,0.6170254,0.6385016,0.4738732,0.4560165,0.2024047,0.6249152,0.1788024,0.452318,0.4117671,0.245022,0.8246419,0.4422441,0.5586702,0.4264403,0.4765936,0.1903326,0.4175409,0.776871,0.8062051,0.3264661,0.1574848,0.3843568,0.6610734,0.3634325,0.8833286,0.705409,0.3766295,0.5103933,0.4988916,0.4080233,0.476363,0.3248138,0.5097711,0.6296466,0.7183039,0.2450357,0.5841875,0.2949217
0.8062051,0.3264661,0.1574848,0.3843568,0.6610734,0.3634325,0.8833286,0.705409,0.3766295,0.5103933,0.4988916,0.4080233,0.476363,0.3248138,0.5097711,0.6296466,0.7183039,0.2450357,0.5841875,0.2949217,0.4163106,0.3817923,0.6024574,0.8831269,0.3815347,0.9451854,0.6520922,0.6745019,0.3617384,0.6509182,0.3765869,0.3351938,0.7253838,0.4358769,0.2941475,0.721378,0.2591338,0.6331145,0.5532742,0.3002219,0.5899637,0.4054317,0.3459167,0.4800747,0.2339192,0.4397343
0.6520922,0.6745019,0.3617384,0.6509182,0.3765869,0.3351938,0.7253838,0.4358769,0.2941475,0.721378,0.2591338,0.6331145,0.5532742,0.3002219,0.5899637,0.4054317,0.3459167,0.4800747,0.2339192,0.4397343,0.5267712,0.6015888,0.5830061,0.02735729,0.2725878,0.3300175,0.9644926,0.8962569,0.213688,0.5729719,0.1895214,0.1761161,0.5205259,0.5884256,0.542048,0.7154649,0.5465672,0.9870298,0.6184861,0.2245838,0.5446298,0.4460399,0.2316076,0.2021775,0.03820698,0.7252858
0.9644926,0.8962569,0.213688,0.5729719,0.1895214,0.1761161,0.5205259,0.5884256,0.542048,0.7154649,0.5465672,0.9870298,0.6184861,0.2245838,0.5446298,0.4460399,0.2316076,0.2021775,0.03820698,0.7252858,0.5299296,0.6069806,0.5995256,0.1977378,0.6879496,0.07043383,0.8287299,0.6520615,0.4766385,0.5208982,0.4103805,0.3236896,0.2698528,0.5417654,0.5961761,0.4728993,0.2552699,0.9267555,0.4549971,0.2628676,0.4118118,0.6113529,0.3667127,0.2375366,0.19079,0.6751448
0.8287299,0.6520615,0.4766385,0.5208982,0.4103805,0.3236896,0.2698528,0.5417654,0.5961761,0.4728993,0.2552699,0.9267555,0.4549971,0.2628676,0.4118118,0.6113529,0.3667127,0.2375366,0.19079,0.6751448,0.3889629,0.4922228,0.4602492,0.2106068,0.2367347,0.3700812,0.4711922,0.6134021,0.1699194,0.5366554,0.6460884,0.6041785,0.3939112,0.2167213,0.5646253,0.6536904,0.2793538,0.7017308,0.7129103,0.6683049,0.2295482,0.799655,0.5321096,0.5416702,0.1951107,0.7701871
0.4711922,0.6134021,0.1699194,0.5366554,0.6460884,0.6041785,0.3939112,0.2167213,0.5646253,0.6536904,0.2793538,0.7017308,0.7129103,0.6683049,0.2295482,0.799655,0.5321096,0.5416702,0.1951107,0.7701871,0.4298506,0.5693944,0.4230414,0.9508041,0.105565,0.3698352,0.4305764,0.5468912,0.5630344,0.4481308,0.4099081,0.4804642,0.3311943,0.510788,0.3662564,0.6890596,0.5221674,0.5409364,0.4801114,0.6066059,0.4672538,0.5558475,0.2937269,0.3893574,0.4375106,0.3898178
0.4305764,0.5468912,0.5630344,0.4481308,0.4099081,0.4804642,0.3311943,0.510788,0.3662564,0.6890596,0.5221674,0.5409364,0.4801114,0.6066059,0.4672538,0.5558475,0.2937269,0.3893574,0.4375106,0.3898178,0.5040342,0.5244458,0.4926505,0.9087509,0.3388256,0.4636528,0.5648157,0.228823,0.3880038,0.5011024,0.5351039,0.6745102,0.3164848,0.3548632,0.5349951,0.7205476,0.360318,0.6964743,0.3790733,0.4400128,0.4291152,0.6055728,0.4174463,0.3326198,0.3941387,0.338075
0.5648157,0.228823,0.3880038,0.5011024,0.5351039,0.6745102,0.3164848,0.3548632,0.5349951,0.7205476,0.360318,0.6964743,0.3790733,0.4400128,0.4291152,0.6055728,0.4174463,0.3326198,0.3941387,0.338075,0.4970625,0.6289304,0.5647671,0.08758021,0.7628688,0.4359407,0.4539834,0.4802258,0.325044,0.190515,0.4945394,0.439223,0.415202,0.5396587,0.468759,0.6141696,0.2565422,0.8076262,0.4108739,0.2453687,0.61212,0.6379085,0.3079292,0.4388521,0.2202861,0.5589995
0.4539834,0.4802258,0.325044,0.190515,0.4945394,0.439223,0.415202,0.5396587,0.468759,0.6141696,0.2565422,0.8076262,0.4108739,0.2453687,0.61212,0.6379085,0.3079292,0.4388521,0.2202861,0.5589995,0.5111534,0.5170933,0.4932162,0.02479016,0.3305995,0.08557185,0.3858372,0.4212464,0.5287734,0.3054721,0.318472,0.396069,0.3935998,0.4708706,0.2759076,0.7410213,0.3882682,0.5950745,0.4804844,0.4354051,0.4203035,0.5026638,0.5059549,0.7406141,0.2462709,0.5808842
0.3858372,0.4212464,0.5287734,0.3054721,0.318472,0.396069,0.3935998,0.4708706,0.2759076,0.7410213,0.3882682,0.5950745,0.4804844,0.4354051,0.4203035,0.5026638,0.5059549,0.7406141,0.2462709,0.5808842,0.4946639,0.4982496,0.5424594,0.9085431,0.4671955,0.5911229,0.4381743,0.4779097,0.776701,0.4642936,0.1632569,0.6075196,0.474397,0.6645591,0.5089322,0.7433389,0.4881488,0.6492158,0.7798861,0.4118131,0.6490353,0.4299215,0.5025643,0.6142738,0.3720758,0.6673748
0.4381743,0.4779097,0.776701,0.4642936,0.1632569,0.6075196,0.474397,0.6645591,0.5089322,0.7433389,0.4881488,0.6492158,0.7798861,0.4118131,0.6490353,0.4299215,0.5025643,0.6142738,0.3720758,0.6673748,0.5298245,0.4313281,0.4753001,0.9108268,0.01043372,0.9138595,0.4000408,0.2600751,0.4357097,0.150871,0.2467528,0.4015789,0.4063172,0.9306996,0.4719666,0.4356138,0.2497685,0.6886331,0.6829835,0.3917105,0.6556006,0.3964922,0.6488174,0.6492544,0.09289657,0.4886292
0.4000408,0.2600751,0.4357097,0.150871,0.2467528,0.4015789,0.4063172,0.9306996,0.4719666,0.4356138,0.2497685,0.6886331,0.6829835,0.3917105,0.6556006,0.3964922,0.6488174,0.6492544,0.09289657,0.4886292,0.4918339,0.5867842,0.4959079,0.1266593,0.9164634,0.533905,0.2760064,0.3957222,0.3057547,0.2029663,0.6052119,0.7302914,0.3979532,0.6825544,0.157062,0.8239931,0.6468748,0.3773947,0.5317038,0.06145201,0.8560756,0.5288218,0.7313459,0.3555766,0.2733237,0.3939674
0.2760064,0.3957222,0.3057547,0.2029663,0.6052119,0.7302914,0.3979532,0.6825544,0.157062,0.8239931,0.6468748,0.3773947,0.5317038,0.06145201,0.8560756,0.5288218,0.7313459,0.3555766,0.2733237,0.3939674,0.5449405,0.6138136,0.5562701,0.1604077,0.02341512,0.8064147,0.3457857,0.3102115,0.2571634,0.1851549,0.5965692,0.7298939,0.4039517,0.6254271,0.249829,0.8439867,0.6721754,0.4111758,0.532864,0.07541288,0.7607834,0.6395063,0.6974481,0.2988454,0.2706069,0.3505362
0.3457857,0.3102115,0.2571634,0.1851549,0.5965692,0.7298939,0.4039517,0.6254271,0.249829,0.8439867,0.6721754,0.4111758,0.532864,0.07541288,0.7607834,0.6395063,0.6974481,0.2988454,0.2706069,0.3505362,0.5978899,0.53173,0.4672585,0.9697495,0.8767908,0.9235709,0.5796661,0.5416493,0.2948772,0.2096625,0.3840965,0.5065556,0.2016054,0.6244904,0.537069,0.8035651,0.6586117,0.6633939,0.6015518,0.2231431,0.4486502,0.4281541,0.7567979,0.7686177,0.2393032,0.4558924
0.5796661,0.5416493,0.2948772,0.2096625,0.3840965,0.5065556,0.2016054,0.6244904,0.537069,0.8035651,0.6586117,0.6633939,0.6015518,0.2231431,0.4486502,0.4281541,0.7567979,0.7686177,0.2393032,0.4558924,0.559607,0.5519632,0.5160683,0.9703365,0.993764,0.1286232,0.483079,0.5962936,0.4415098,0.2969738,0.6597626,0.5912463,0.4648771,0.5247245,0.8598358,0.7270505,0.5612929,0.6898015,0.2742935,0.576925,0.6445666,0.5110835,0.4289681,0.6515301,0.3302627,0.3177966
0.483079,0.5962936,0.4415098,0.2969738,0.6597626,0.5912463,0.4648771,0.5247245,0.8598358,0.7270505,0.5612929,0.6898015,0.2742935,0.576925,0.6445666,0.5110835,0.4289681,0.6515301,0.3302627,0.3177966,0.4888009,0.4584599,0.5582755,0.7989524,0.7323588,0.3488868,0.7664371,0.516367,0.7730784,0.1822512,0.640216,0.525598,0.5723239,0.481484,0.5416763,0.4050656,0.7189935,0.5847107,0.5045109,0.2334087,0.4179344,0.5803279,0.7377845,0.9697096,0.1524233,0.6402913
0.7664371,0.516367,0.7730784,0.1822512,0.640216,0.525598,0.5723239,0.481484,0.5416763,0.4050656,0.7189935,0.5847107,0.5045109,0.2334087,0.4179344,0.5803279,0.7377845,0.9697096,0.1524233,0.6402913,0.5468419,0.5010505,0.3750847,0.8981825,0.8765669,0.2550159,0.7937836,0.5970921,0.7419522,0.1313037,0.5454,0.523937,0.4922747,0.4721274,0.494051,0.3739873,0.709941,0.5722395,0.5065809,0.1807691,0.4364757,0.5582744,0.7907211,0.8704898,0.118831,0.6582833
0.7937836,0.5970921,0.7419522,0.1313037,0.5454,0.523937,0.4922747,0.4721274,0.494051,0.3739873,0.709941,0.5722395,0.5065809,0.1807691,0.4364757,0.5582744,0.7907211,0.8704898,0.118831,0.6582833,0.5034695,0.4852437,0.4843046,0.8331606,0.4477329,0.2928072,0.6343659,0.5599781,0.6833032,0.1833802,0.3914917,0.800253,0.7217883,0.7201476,0.358944,0.08112128,0.8128121,0.5245295,0.2763855,0.4609654,0.7596799,0.305658,0.4620932,0.8020256,0.3260432,0.3402575
0.6343659,0.5599781,0.6833032,0.1833802,0.3914917,0.800253,0.7217883,0.7201476,0.358944,0.08112128,0.8128121,0.5245295,0.2763855,0.4609654,0.7596799,0.305658,0.4620932,0.8020256,0.3260432,0.3402575,0.4552569,0.4502042,0.4801923,0.06591057,0.9388914,0.5082051,0.6367797,0.6302248,0.2573912,0.60025,0.1872708,0.5654954,0.3810717,0.3600847,0.4405112,0.2003066,0.8713977,0.4507372,0.5694096,0.533884,0.8199714,0.4754322,0.3750546,0.7678267,0.7083887,0.08961098
0.6367797,0.6302248,0.2573912,0.60025,0.1872708,0.5654954,0.3810717,0.3600847,0.4405112,0.2003066,0.8713977,0.4507372,0.5694096,0.533884,0.8199714,0.4754322,0.3750546,0.7678267,0.7083887,0.08961098,0.5332177,0.6158472,0.524387,0.08511826,0.2970566,0.8609303,0.3561594,0.5260769,0.14902,0.3923007,0.3872325,0.1616018,0.691747,0.3717747,0.5633306,0.3097275,0.7675991,0.4814561,0.3201689,0.1786692,0.7538952,0.648881,0.228131,0.6693546,0.8912964,0.4092532
0.3561594,0.5260769,0.14902,0.3923007,0.3872325,0.1616018,0.691747,0.3717747,0.5633306,0.3097275,0.7675991,0.4814561,0.3201689,0.1786692,0.7538952,0.648881,0.228131,0.6693546,0.8912964,0.4092532,0.4924557,0.4797566,0.4564191,0.05653887,0.5740755,0.4247431,0.1307669,0.4944479,0.5421182,0.699892,0.3107,0.5501302,0.8550692,0.4550499,0.2771351,0.560298,0.3848927,0.706555,0.2480396,0.5341761,0.6733204,0.5312343,0.3853444,0.603399,0.7690782,0.4654456
0.1307669,0.4944479,0.5421182,0.699892,0.3107,0.5501302,0.8550692,0.4550499,0.2771351,0.560298,0.3848927,0.706555,0.2480396,0.5341761,0.6733204,0.5312343,0.3853444,0.603399,0.7690782,0.4654456,0.5016993,0.5304816,0.3662651,0.813023,0.8733109,0.1317708,0.1924332,0.8432985,0.6329258,0.4861162,0.4719577,0.4076099,0.5373276,0.5282219,0.5102078,0.2788471,0.7424241,0.5612078,0.5203502,0.1512727,0.8411463,0.3765523,0.4485261,0.4881862,0.702138,0.599417
0.1924332,0.8432985,0.6329258,0.4861162,0.4719577,0.4076099,0.5373276,0.5282219,0.5102078,0.2788471,0.7424241,0.5612078,0.5203502,0.1512727,0.8411463,0.3765523,0.4485261,0.4881862,0.702138,0.599417,0.5348689,0.5222371,0.5844961,0.1323403,0.8570073,0.06662684,0.4903866,0.7981534,0.3699217,0.5503961,0.3909947,0.3885809,0.3222396,0.3446023,0.6436585,0.3819139,0.6237947,0.2116673,0.3055944,0.4439036,0.449028,0.3792443,0.3239448,0.5228761,0.3993808,0.493678
0.4903866,0.7981534,0.3699217,0.5503961,0.3909947,0.3885809,0.3222396,0.3446023,0.6436585,0.3819139,0.6237947,0.2116673,0.3055944,0.4439036,0.449028,0.3792443,0.3239448,0.5228761,0.3993808,0.493678,0.3848587,0.6046423,0.3558208,0.8195568,0.7127701,0.03397757,0.321548,0.5742424,0.5650988,0.65874,0.2866022,0.2483094,0.320378,0.6586276,0.3790282,0.4891278,0.345737,0.4312305,0.525696,0.419624,0.4613455,0.2697776,0.4177644,0.4122657,0.7012974,0.4090442
0.321548,0.5742424,0.5650988,0.65874,0.2866022,0.2483094,0.320378,0.6586276,0.3790282,0.4891278,0.345737,0.4312305,0.525696,0.419624,0.4613455,0.2697776,0.4177644,0.4122657,0.7012974,0.4090442,0.4363722,0.3994288,0.517168,0.8618769,0.2509788,0.605843,0.3316816,0.2637613,0.4098633,0.3609473,0.513572,0.3870049,0.3633702,0.7150497,0.1129719,0.5725281,0.3908731,0.7441041,0.7060289,0.6106597,0.4489965,0.4156045,0.2408821,0.4993701,0.7118917,0.4782118
0.3316816,0.2637613,0.4098633,0.3609473,0.513572,0.3870049,0.3633702,0.7150497,0.1129719,0.5725281,0.3908731,0.7441041,0.7060289,0.6106597,0.4489965,0.4156045,0.2408821,0.4993701,0.7118917,0.4782118,0.4907217,0.3996082,0.5157347,0.9180494,0.8763892,0.7061691,0.2006903,0.1885438,0.7693251,0.5059702,0.3861548,0.5773398,0.6192507,0.6387701,0.2774121,0.8668631,0.538564,0.6523344,0.8795758,0.5046517,0.7599248,0.2998436,0.39151,0.2382413,0.5567674,0.8134042
0.2006903,0.1885438,0.7693251,0.5059702,0.3861548,0.5773398,0.6192507,0.6387701,0.2774121,0.8668631,0.538564,0.6523344,0.8795758,0.5046517,0.7599248,0.2998436,0.39151,0.2382413,0.5567674,0.8134042,0.4952108,0.4221421,0.4137261,0.1763923,0.5463234,0.1064509,0.2866238,0.2182572,0.9954893,0.7690088,0.08083738,0.4814954,0.925061,0.4066128,0.7051186,0.6455062,0.8920417,0.6224264,0.6749984,0.9112415,0.3989264,0.3659815,0.4724152,0.651209,0.5035897,0.7155192
0.2866238,0.2182572,0.9954893,0.7690088,0.08083738,0.4814954,0.925061,0.4066128,0.7051186,0.6455062,0.8920417,0.6224264,0.6749984,0.9112415,0.3989264,0.3659815,0.4724152,0.651209,0.5035897,0.7155192,0.482196,0.5978854,0.4601865,0.8407366,0.3696803,0.7470664,0.7483899,0.6367232,0.6507733,0.3124753,0.5886469,0.9293568,0.8683971,0.4000973,0.5586603,0.1845976,0.6824203,0.2107667,0.4552205,0.4932659,0.4079646,0.6809195,0.4210298,0.647746,0.6219964,0.5638976
0.7483899,0.6367232,0.6507733,0.3124753,0.5886469,0.9293568,0.8683971,0.4000973,0.5586603,0.1845976,0.6824203,0.2107667,0.4552205,0.4932659,0.4079646,0.6809195,0.4210298,0.647746,0.6219964,0.5638976,0.5732943,0.7081461,0.5095031,0.0450416,0.3691712,0.2247437,0.3583993,0.5496337,0.7022968,0.4772635,0.8707312,0.6279871,0.7422841,0.3455347,0.7349684,0.2542401,0.884516,0.3151619,0.6244696,0.4635156,0.5349671,0.454567,0.3065887,0.3584473,0.3149495,0.7130968
0.3583993,0.5496337,0.7022968,0.4772635,0.8707312,0.6279871,0.7422841,0.3455347,0.7349684,0.2542401,0.884516,0.3151619,0.6244696,0.4635156,0.5349671,0.454567,0.3065887,0.3584473,0.3149495,0.7130968,0.4959739,0.3864501,0.5623649,0.9241357,0.2851557,0.7260052,0.2618082,0.8834994,0.52566,0.731495,0.7845248,0.5305843,0.6968088,0.3042592,0.3656418,0.4751447,0.4947025,0.4421089,0.7159066,0.5760837,0.344019,0.8026577,0.2714654,0.5457882,0.5316957,0.4549681
0.2618082,0.8834994,0.52566,0.731495,0.7845248,0.5305843,0.6968088,0.3042592,0.3656418,0.4751447,0.4947025,0.4421089,0.7159066,0.5760837,0.344019,0.8026577,0.2714654,0.5457882,0.5316957,0.4549681,0.6103577,0.622866,0.5137383,0.1443464,0.04087604,0.2193554,0.2926139,0.8724564,0.8009377,0.5989423,0.6962221,0.7742342,0.4462633,0.551577,0.2862872,0.5058877,0.3726876,0.3635184,0.7073461,0.4678232,0.346026,0.5285413,0.5510319,0.619602,0.2435093,0.6473541
0.2926139,0.8724564,0.8009377,0.5989423,0.6962221,0.7742342,0.4462633,0.551577,0.2862872,0.5058877,0.3726876,0.3635184,0.7073461,0.4678232,0.346026,0.5285413,0.5510319,0.619602,0.2435093,0.6473541,0.4508061,0.6039384,0.5229235,0.1327243,0.06865603,0.3228736,0.2800767,0.9729931,0.7825258,0.5848396,0.7098302,0.738257,0.4124781,0.5741339,0.2088827,0.5345756,0.3064122,0.2912497,0.7233459,0.4673143,0.3553946,0.5032632,0.575029,0.5858663,0.2938246,0.6383606
0.2800767,0.9729931,0.7825258,0.5848396,0.7098302,0.738257,0.4124781,0.5741339,0.2088827,0.5345756,0.3064122,0.2912497,0.7233459,0.4673143,0.3553946,0.5032632,0.575029,0.5858663,0.2938246,0.6383606,0.551936,0.5901408,0.5640277,0.04229022,0.1272639,0.7119552,0.4958507,0.6366071,0.7528005,0.5336016,0.3961632,0.3886466,0.7888312,0.3813377,0.1683186,0.7129447,0.2428579,0.3138945,0.7268283,0.776884,0.3437466,0.6027806,0.6388172,0.4891761,0.3664405,0.8474547
0.4958507,0.6366071,0.7528005,0.5336016,0.3961632,0.3886466,0.7888312,0.3813377,0.1683186,0.7129447,0.2428579,0.3138945,0.7268283,0.776884,0.3437466,0.6027806,0.6388172,0.4891761,0.3664405,0.8474547,0.4852407,0.4567915,0.5162244,0.1359406,0.02480649,0.7423371,0.06422207,0.7777215,0.5220029,0.8636649,0.6900972,0.06105791,0.3882253,0.5152854,0.04619636,0.8732548,0.3622664,0.7454648,0.5024525,0.7457605,0.6602166,0.7253622,0.7177992,0.877191,0.3152354,0.8446065
0.06422207,0.7777215,0.5220029,0.8636649,0.6900972,0.06105791,0.3882253,0.5152854,0.04619636,0.8732548,0.3622664,0.7454648,0.5024525,0.7457605,0.6602166,0.7253622,0.7177992,0.877191,0.3152354,0.8446065,0.440311,0.5679782,0.4540848,0.01011008,0.9299229,0.1960607,0.3510904,0.8296308,0.3676985,0.8539494,0.7070867,0.3213041,0.8694829,0.1737976,0.5519113,0.3989347,0.3392086,0.28803,0.8427304,0.6661376,0.4073285,0.2678879,0.5427426,0.856635,0.7955646,0.7056887
0.3510904,0.8296308,0.3676985,0.8539494,0.7070867,0.3213041,0.8694829,0.1737976,0.5519113,0.3989347,0.3392086,0.28803,0.8427304,0.6661376,0.4073285,0.2678879,0.5427426,0.856635,0.7955646,0.7056887,0.6707316,0.434802,0.4995339,0.08040226,0.340736,0.5564635,0.6547785,0.6790185,0.4100728,0.4432502,0.5837181,0.3853276,0.538667,0.1963819,0.5105283,0.4818071,0.6991913,0.6508245,0.6911035,0.5990361,0.6193549,0.4829387,0.33684,0.5717459,0.4294042,0.8591186
0.6547785,0.6790185,0.4100728,0.4432502,0.5837181,0.3853276,0.538667,0.1963819,0.5105283,0.4818071,0.6991913,0.6508245,0.6911035,0.5990361,0.6193549,0.4829387,0.33684,0.5717459,0.4294042,0.8591186,0.5435359,0.4998312,0.5006226,0.9409,0.678811,0.240445,0.7716359,0.8490698,0.3058142,0.6538858,0.8084605,0.5517816,0.7879769,0.3680367,0.6979306,0.5591804,0.4530827,0.7231942,0.2617267,0.9179155,0.4517716,0.4654546,0.3484758,0.3506487,0.4151418,0.5504011
0.7716359,0.8490698,0.3058142,0.6538858,0.8084605,0.5517816,0.7879769,0.3680367,0.6979306,0.5591804,0.4530827,0.7231942,0.2617267,0.9179155,0.4517716,0.4654546,0.3484758,0.3506487,0.4151418,0.5504011,0.5489697,0.5742699,0.4037653,0.08947052,0.01683841,0.2146719,0.6388735,0.5109842,0.5442997,0.3333414,0.6216025,0.4924153,0.4445651,0.3665167,0.4594053,0.7553008,0.9232907,0.8388512,0.5080922,0.6062165,0.3672928,0.1760092,0.5618323,0.3739051,0.4680897,0.6186712
0.6388735,0.5109842,0.5442997,0.3333414,0.6216025,0.4924153,0.4445651,0.3665167,0.4594053,0.7553008,0.9232907,0.8388512,0.5080922,0.6062165,0.3672928,0.1760092,0.5618323,0.3739051,0.4680897,0.6186712,0.5861336,0.5664161,0.5287313,0.1779883,0.8227921,0.9460239,0.5748687,0.4834986,0.4897792,0.305047,0.6467893,0.5066268,0.4800653,0.3668726,0.4760712,0.7788301,0.986932,0.8515703,0.4788832,0.6061247,0.319872,0.1146772,0.5965981,0.3370293,0.4694573,0.6174551
0.5748687,0.4834986,0.4897792,0.305047,0.6467893,0.5066268,0.4800653,0.3668726,0.4760712,0.7788301,0.986932,0.8515703,0.4788832,0.6061247,0.319872,0.1146772,0.5965981,0.3370293,0.4694573,0.6174551,0.5441823,0.5762409,0.5669828,0.9686909,0.9754859,0.8655472,0.4974902,0.1060128,0.2645478,0.4989303,0.373711,0.2938809,0.7701755,0.3363996,0.7434143,0.8310562,0.7639067,0.6417403,0.7046941,0.297291,0.4479343,0.2089662,0.8362858,0.2942129,0.140214,0.6164914
