I1,I2,I3,I4,I5,I6,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
0.5859632,0.5583556,0.5468828,0.1784775,0.1022194,0.8843611,0.3941983,0.3922502,0.3755618,0.381924,0.3249227,0.2180507,0.1956621,0.6644497,0.3686399,0.5497276,0.3031977,0.1850141,0.4640423,0.387946,0.5273691,0.3291209,0.3494877,0.2976313,0.4530739,0.6983222
0.6049186,0.5053609,0.5055331,0.03340871,0.3272613,0.2591515,0.4142995,0.3420798,0.6425518,0.5298279,0.7748969,0.450879,0.4303319,0.463763,0.5631815,0.4207694,0.4084468,0.4072764,0.6106079,0.3047488,0.645757,0.4367376,0.4851544,0.358738,0.7084693,0.4661876
0.3805735,0.5271536,0.5403991,0.8307402,0.05380893,0.8008583,0.3703818,0.4629104,0.4069572,0.4360142,0.5436714,0.7125456,0.4544944,0.7402399,0.6094617,0.7783762,0.3062264,0.3452971,0.4272465,0.6991323,0.226226,0.62633,0.3976613,0.5683595,0.5002491,0.4619691
0.3495576,0.4715695,0.4222874,0.02106201,0.548079,0.3330481,0.3146117,0.7251986,0.3830954,0.5335628,0.634009,0.6998084,0.591655,0.5571224,0.4924558,0.8276134,0.3023456,0.7726701,0.3452571,0.1631224,0.5947681,0.1624596,0.6838346,0.4917181,0.5961205,0.2987077
0.5116377,0.4459296,0.4799618,0.2309831,0.62481,0.128271,0.457145,0.7254053,0.4292213,0.7250894,0.7185467,0.6827072,0.5723061,0.5815901,0.6582989,0.2428672,0.6295841,0.3552239,0.1955714,0.536696,0.7083095,0.3227812,0.4612952,0.6561688,0.6600974,0.3937936
0.4974357,0.6265239,0.5708219,0.04273925,0.8593965,0.5498784,0.407362,0.4586436,0.6876113,0.5946741,0.7818397,0.5757013,0.5591374,0.533523,0.6154423,0.3637541,0.7303121,0.5995997,0.7666251,0.7091955,0.4275554,0.7852691,0.2351975,0.6027516,0.7619956,0.5991356
0.5112659,0.5150473,0.4797179,0.9347414,0.1309729,0.1838561,0.1592639,0.26467,0.73341,0.3617668,0.5954045,0.3688892,0.5062376,0.8210967,0.4302149,0.6819903,0.4814723,0.7110979,0.2190215,0.4915219,0.4747625,0.5568383,0.2730296,0.4920934,0.427924,0.735947
0.5086387,0.4105935,0.5177552,0.9892574,0.1580908,0.6771936,0.4394907,0.3548512,0.6019021,0.5703996,0.4046508,0.3495627,0.7812164,0.222879,0.5743582,0.673025,0.5499433,0.6158336,0.4455512,0.7804971,0.5861743,0.6348811,0.2380957,0.3779838,0.6526322,0.627377
0.5430854,0.574883,0.4981355,0.02874552,0.3437683,0.3684811,0.5621476,0.4849454,0.2845339,0.4969649,0.1876028,0.7761337,0.3319366,0.7271231,0.5896266,0.2470218,0.529815,0.3827035,0.2424737,0.5590974,0.2477034,0.6019415,0.2432794,0.2701745,0.7908044,0.5848091
0.5485224,0.5183669,0.5924479,0.9066379,0.07962421,0.2336164,0.5967271,0.7139298,0.2391412,0.3034782,0.3641375,0.2807219,0.3818066,0.6463467,0.3180473,0.7617047,0.5549719,0.3752337,0.5227479,0.453416,0.2731701,0.6230533,0.2730789,0.7160095,0.3286967,0.3091887
0.4822512,0.5375123,0.4844971,0.04384951,0.803849,0.6999096,0.4895678,0.5449283,0.5625734,0.2071341,0.288465,0.7846367,0.5189657,0.4379222,0.2468663,0.7471519,0.8104919,0.6448337,0.6566952,0.5697591,0.5888097,0.2611431,0.6633868,0.2200489,0.4125472,0.3169949
0.4760807,0.4141676,0.565594,0.067287,0.2636945,0.7463736,0.5856407,0.4048937,0.5166453,0.2066378,0.4966598,0.2104621,0.3664927,0.4256212,0.4699308,0.3995639,0.4959301,0.7018095,0.2282826,0.5724221,0.5873796,0.6614956,0.458585,0.3399785,0.4004097,0.5889574
0.464422,0.4750764,0.5133429,0.8147703,0.4509497,0.2111852,0.70078,0.553086,0.7847109,0.3319472,0.6481323,0.2363362,0.3230742,0.227278,0.5758412,0.6729193,0.7679273,0.4230947,0.7529534,0.3341704,0.6096757,0.3686081,0.4158042,0.7900304,0.4149986,0.447971
0.5203395,0.4156093,0.5204056,0.8878591,0.6372939,0.918031,0.7804769,0.6707169,0.6702368,0.3036723,0.7093912,0.4177055,0.7501912,0.5102066,0.6364716,0.7499548,0.2816215,0.5559593,0.4523231,0.4054734,0.6806203,0.4208319,0.4388929,0.3863295,0.7302783,0.6860085
0.4731595,0.5120937,0.5056584,0.8259263,0.4210597,0.05138643,0.4329511,0.7363764,0.5622759,0.369322,0.7026159,0.5326377,0.7403786,0.4228372,0.5768079,0.7321492,0.5068994,0.7855923,0.2688937,0.4179224,0.4863011,0.663485,0.3205371,0.3554369,0.3657287,0.4419369
0.524172,0.6237959,0.5181004,0.9853313,0.6124846,0.4504071,0.6257116,0.3785749,0.4285689,0.3755211,0.2650896,0.6878525,0.7566611,0.7106025,0.4263601,0.5961349,0.7905619,0.300404,0.2339175,0.4945687,0.2673249,0.7299353,0.6911275,0.7498524,0.795947,0.4355346
0.5433768,0.5467641,0.5735276,0.1194151,0.03894927,0.7709705,0.2264527,0.3614663,0.4250318,0.2292682,0.3606792,0.6089308,0.2860795,0.565958,0.7205954,0.654148,0.2264285,0.5762579,0.2912505,0.4007795,0.1914659,0.4773512,0.6609204,0.2326481,0.301928,0.5837029
0.4827631,0.4772983,0.462152,0.1114319,0.4247492,0.6271064,0.7884247,0.6631507,0.2681271,0.4932103,0.368408,0.7022561,0.2611961,0.2865256,0.4867753,0.7858391,0.5179803,0.5295273,0.3803023,0.8069988,0.5111499,0.5858294,0.3935473,0.5669956,0.3448136,0.8143222
0.48242,0.501828,0.4556522,0.0730646,0.5776545,0.2494363,0.512989,0.5609193,0.7621958,0.4095093,0.7263298,0.3756251,0.4940243,0.3393465,0.460838,0.4204563,0.3483245,0.7004025,0.6990061,0.3143864,0.6316615,0.3756889,0.7439942,0.3805905,0.3776705,0.532653
0.4275277,0.5191033,0.494622,0.9879273,0.5951672,0.1012181,0.5122226,0.4059947,0.450438,0.713008,0.3707127,0.7962662,0.6633466,0.5936319,0.45683,0.5030027,0.5322172,0.3114184,0.5965436,0.5542421,0.7403271,0.2345972,0.5326692,0.3800364,0.5397977,0.4789365
0.5667733,0.5478891,0.3802767,0.9501814,0.5675947,0.1387136,0.3231187,0.6727276,0.4624127,0.5766886,0.2738957,0.6849242,0.6916354,0.6697029,0.6752924,0.3240329,0.6790548,0.5981467,0.323466,0.2235445,0.30731,0.7158757,0.5018942,0.6333577,0.5982822,0.3958868
0.490315,0.526632,0.5055594,0.01991243,0.5233889,0.2891934,0.5979612,0.7870615,0.2768365,0.7566384,0.4963752,0.8337063,0.2350255,0.5498081,0.500254,0.7809069,0.3718711,0.6095496,0.353664,0.7217956,0.7640839,0.2618084,0.2648754,0.483173,0.3025957,0.7462516
0.5242139,0.5509861,0.3389588,0.8404574,0.7519096,0.8899902,0.7324808,0.2059164,0.4389924,0.6296951,0.6427091,0.5486428,0.722322,0.7494931,0.7565413,0.5053973,0.5436879,0.7874044,0.393387,0.521383,0.4193852,0.460142,0.3567897,0.7847563,0.2267217,0.5604751
0.505258,0.4963561,0.4964873,0.9886306,0.8005514,0.4073813,0.459378,0.8247213,0.5762362,0.8328217,0.4746695,0.5333325,0.3685474,0.7010528,0.272832,0.1704433,0.6589263,0.8183351,0.2126201,0.4524935,0.614135,0.6667376,0.4788097,0.6082019,0.5859634,0.4586666
0.4640322,0.4946693,0.4326929,0.9048789,0.5904297,0.5034096,0.7441502,0.510675,0.6760749,0.5084914,0.7685713,0.5745823,0.5355873,0.6790793,0.6027138,0.6216936,0.1971908,0.4709861,0.5668176,0.6754188,0.345761,0.602262,0.7516789,0.6591446,0.5658321,0.5293799
0.5696088,0.5135589,0.4403701,0.1525553,0.3571315,0.7441933,0.4650818,0.4515959,0.2576351,0.6005339,0.4653004,0.7294539,0.3778195,0.7482272,0.6542606,0.3639731,0.4994588,0.2624189,0.2651445,0.7367771,0.5926899,0.5623825,0.370755,0.2609567,0.8058403,0.2484189
0.6082401,0.4731979,0.4243385,0.1374776,0.6415119,0.3918998,0.4974263,0.4486206,0.6816278,0.4654122,0.4303835,0.2223207,0.8098321,0.4176035,0.4780879,0.683933,0.5902472,0.2831535,0.4848909,0.6443426,0.6591026,0.488926,0.6255841,0.2562945,0.1976496,0.4561159
0.4905504,0.5347599,0.5318356,0.125831,0.8513105,0.7137583,0.4180493,0.322321,0.288756,0.6182765,0.5282773,0.3644087,0.507656,0.8231245,0.4136425,0.639438,0.2467743,0.2727953,0.5147423,0.7746598,0.4154198,0.6739271,0.4584678,0.436157,0.4162608,0.7210818
0.558171,0.5626813,0.5288543,0.8503046,0.4842589,0.735756,0.5935541,0.3918815,0.5113083,0.4981843,0.1787395,0.4894902,0.5640041,0.4172917,0.8177183,0.2048196,0.4618222,0.4347864,0.353879,0.3038074,0.182026,0.6854782,0.3655822,0.7052122,0.6320281,0.1883132
0.517151,0.6240234,0.6324925,0.9652889,0.02478472,0.4971394,0.4285306,0.5909286,0.4725464,0.4192513,0.6670936,0.5163547,0.6296946,0.3957135,0.4134165,0.4226825,0.5757675,0.2741992,0.4910871,0.282485,0.6667581,0.2586746,0.4159382,0.5295983,0.2853859,0.7241738
0.4551051,0.5827277,0.4208054,0.9852936,0.3562237,0.9811552,0.7121223,0.3760493,0.4132145,0.5513811,0.7167438,0.3972535,0.5257514,0.3826607,0.558017,0.378714,0.1897247,0.4876095,0.4378539,0.5326414,0.4438944,0.7522436,0.4282196,0.4100943,0.4862501,0.4436462
0.5985579,0.4937242,0.4775997,0.00462341,0.2957731,0.4388867,0.6961839,0.3999617,0.4876724,0.3423943,0.43246,0.5785965,0.6819828,0.4685556,0.4232335,0.743713,0.3432773,0.7521731,0.429118,0.5975462,0.2249797,0.3103247,0.4419633,0.7468097,0.718046,0.4892244
0.4688991,0.4959392,0.5452604,0.2213471,0.1633235,0.1353932,0.4898475,0.253509,0.7271823,0.3268819,0.2467692,0.7004579,0.3513162,0.7251765,0.5335087,0.5776712,0.2616255,0.6694034,0.3459518,0.6084633,0.7077969,0.4163303,0.6428712,0.310447,0.6636374,0.4633161
0.5426049,0.5521558,0.5099409,0.1832641,0.769871,0.9160229,0.5983466,0.1912365,0.3961048,0.2069676,0.7836673,0.7568247,0.3655286,0.7351732,0.482823,0.606316,0.8180463,0.5509523,0.7791187,0.3378219,0.5691757,0.3131858,0.6530172,0.2137962,0.3087304,0.5371097
0.5041121,0.4465755,0.4437672,0.03746063,0.6051472,0.3649909,0.6218846,0.4060785,0.1779949,0.6959862,0.6611762,0.4732414,0.264061,0.7426702,0.6271698,0.7012086,0.6942422,0.2802321,0.5176123,0.3380679,0.4427775,0.431015,0.5058839,0.8005714,0.6257362,0.3892664
0.3908537,0.5202621,0.5200258,0.8892654,0.7996886,0.2298874,0.7472188,0.6053565,0.279077,0.5752221,0.6265544,0.4916366,0.1959837,0.7403238,0.5834724,0.3094168,0.2974828,0.7549478,0.5509553,0.8032659,0.4065683,0.5924227,0.6232349,0.3507375,0.6073996,0.41738
0.5070801,0.4852469,0.4957303,0.9021772,0.2328062,0.1457357,0.7365764,0.2860711,0.5482891,0.6649687,0.5634571,0.542433,0.3580123,0.7187588,0.4018516,0.6155887,0.4387637,0.6596505,0.3591591,0.5387697,0.6909183,0.4914685,0.7460416,0.4176085,0.5207146,0.6830771
0.4113545,0.4487947,0.5211734,0.9885668,0.977486,0.5118042,0.3744638,0.7680685,0.4138095,0.4168071,0.2639726,0.7092404,0.3820741,0.5752025,0.7580935,0.7371781,0.2648144,0.6370838,0.4049338,0.714606,0.6024611,0.8137059,0.616779,0.5134053,0.2448799,0.7596884
0.6004213,0.571449,0.4886214,0.7994232,0.9067687,0.8124851,0.5511785,0.5734687,0.4480336,0.5620479,0.6545941,0.4914165,0.6494643,0.2947573,0.726039,0.5709432,0.3036923,0.3932322,0.4405668,0.4343125,0.6759154,0.2979577,0.3580889,0.4191388,0.5972826,0.6262439
0.444213,0.5272744,0.5791728,0.8960385,0.9899842,0.6716161,0.444766,0.5671673,0.5204899,0.4068453,0.4024805,0.6948469,0.3489942,0.5096077,0.2350217,0.2352363,0.5050247,0.4394538,0.6445563,0.2435792,0.2831767,0.6577142,0.7051727,0.2188631,0.6182771,0.2249826
0.4613553,0.5189801,0.4784515,0.9371312,0.1351531,0.1528945,0.6370986,0.2212221,0.2399191,0.4986966,0.8250378,0.2676542,0.5126668,0.2032398,0.4487381,0.6209421,0.3411383,0.8126065,0.7489089,0.3378669,0.4718234,0.5410579,0.6327536,0.615346,0.5484545,0.626289
0.4797885,0.4006018,0.4835767,0.115949,0.6911139,0.0115198,0.5832677,0.8088707,0.4739285,0.4536182,0.4642511,0.5641106,0.3183086,0.5847384,0.5105487,0.6212899,0.6046852,0.6457228,0.6492798,0.6384296,0.7146172,0.2441342,0.4883862,0.5072512,0.6668789,0.430902
0.4955688,0.5020831,0.410418,0.9432383,0.09860215,0.07724279,0.3577298,0.6498818,0.2892968,0.5726608,0.356421,0.6923948,0.5157201,0.6811135,0.2003749,0.5272117,0.3941293,0.2228774,0.7694737,0.2938225,0.7666675,0.6628993,0.4826207,0.5042679,0.3218683,0.566034
0.4926253,0.626387,0.4784534,0.1063025,0.7706071,0.8512052,0.5353804,0.2973745,0.5849403,0.6504539,0.207146,0.3037668,0.5980964,0.6272264,0.2763611,0.7896426,0.3203411,0.3682389,0.4453236,0.3715076,0.666536,0.7276849,0.7284079,0.2887188,0.7054441,0.505535
0.5411701,0.5042039,0.4309188,0.8881545,0.3691823,0.7677456,0.3828612,0.2876817,0.6082826,0.2549249,0.1828089,0.2270721,0.2418879,0.1860682,0.7427892,0.7243288,0.5509127,0.6637227,0.2471152,0.3061078,0.6035867,0.3105724,0.3578467,0.6537511,0.4549199,0.8305295
0.5697465,0.3982274,0.4019361,0.09826191,0.3015167,0.05146778,0.5050901,0.3599556,0.5902296,0.4599138,0.6723182,0.2529072,0.5758018,0.3358018,0.2480756,0.3759794,0.7664067,0.5986127,0.4408247,0.4030348,0.1665836,0.4196794,0.7957136,0.7071577,0.3491216,0.783965
0.5463354,0.501522,0.3806833,0.96643,0.5975428,0.1602677,0.5989315,0.4866402,0.5059696,0.532539,0.6338394,0.2140252,0.4432968,0.6136855,0.7921261,0.5002767,0.4755198,0.2921383,0.5178575,0.4806528,0.3067869,0.4378502,0.5508011,0.2332505,0.6704167,0.3807824
0.5991883,0.4105686,0.5435857,0.004769561,0.2407509,0.8551224,0.3447716,0.3537235,0.6319831,0.37274,0.7257869,0.7790829,0.6259101,0.5930549,0.4305045,0.3177596,0.5158008,0.3456092,0.4366074,0.20624,0.2493217,0.3550519,0.2386805,0.7117472,0.5272491,0.6514028
0.5236213,0.4722899,0.5363721,0.9722216,0.625586,0.9310635,0.5652167,0.6075798,0.4543373,0.4088121,0.2916627,0.3820921,0.7188481,0.2842485,0.3764766,0.3230625,0.7485753,0.5152104,0.5975701,0.4499931,0.6501048,0.5666404,0.4495704,0.2521045,0.771751,0.2770464
0.6222751,0.5594952,0.5338537,0.9749228,0.08156086,0.504841,0.5712718,0.5322191,0.4918688,0.5800353,0.3631111,0.355143,0.5512542,0.509732,0.7067155,0.2383346,0.6791583,0.597436,0.3618065,0.6129662,0.6031204,0.3285089,0.7378055,0.6304882,0.3107225,0.2990466
0.544364,0.553275,0.4596098,0.1756862,0.8159723,0.9339046,0.5997052,0.7531697,0.4765831,0.3609659,0.3949464,0.2251548,0.6724219,0.2762037,0.4186444,0.3354519,0.238556,0.4502888,0.6105696,0.6714208,0.2390738,0.4920139,0.5467811,0.5596532,0.3188796,0.2699533
0.4318782,0.4178011,0.4059998,0.8992789,0.402717,0.09646004,0.3095004,0.2924334,0.5751206,0.7779378,0.4335358,0.7792842,0.2487374,0.25044,0.412942,0.7535585,0.461555,0.4393013,0.6226634,0.4690101,0.3985609,0.4783373,0.2555129,0.6583455,0.2530226,0.7650526
0.4386195,0.4601215,0.3990441,0.06232917,0.2131452,0.6312847,0.6496181,0.5827886,0.6458926,0.5214427,0.6350917,0.3625405,0.584294,0.3360583,0.6262033,0.4926975,0.5929192,0.4818687,0.4871617,0.5781291,0.4927711,0.5891235,0.5789661,0.3116693,0.3789294,0.6166767
0.5155157,0.4227768,0.4153392,0.8067274,0.9900776,0.01348904,0.4688543,0.4235816,0.5782977,0.3290401,0.6030608,0.3733411,0.6633986,0.6268693,0.5691753,0.4284818,0.7173544,0.5348795,0.4453849,0.6936952,0.3654328,0.329911,0.6379728,0.699576,0.6092864,0.3328497
0.520395,0.5219606,0.5950049,0.1908199,0.4550314,0.3077924,0.352315,0.3526714,0.5151346,0.5367593,0.4653254,0.4243062,0.246013,0.7079069,0.4907025,0.5690411,0.338641,0.5837683,0.218393,0.7057706,0.5840603,0.6668864,0.6538675,0.6332889,0.6286235,0.2268218
0.4691924,0.565087,0.6049458,0.05444131,0.7379733,0.6618962,0.2881057,0.4323199,0.3663075,0.7215643,0.4534695,0.6703438,0.350248,0.6883158,0.3879696,0.6677738,0.556044,0.531585,0.25859,0.5942553,0.6883791,0.5392132,0.6199489,0.3591667,0.5190251,0.5267709
0.6407157,0.4329664,0.4597443,0.0962238,0.5288351,0.5196337,0.7325034,0.4848647,0.5593467,0.3730797,0.5285926,0.4257156,0.5029079,0.4048521,0.7054867,0.5678139,0.3826774,0.3704779,0.6718221,0.6864792,0.5462716,0.6992599,0.5210024,0.5892888,0.5178445,0.565304
0.5504284,0.4428656,0.4768974,0.9568388,0.2012054,0.2534254,0.8301127,0.6977645,0.6856624,0.7227267,0.599694,0.5348741,0.3593182,0.7507417,0.2729344,0.4997327,0.2152579,0.6085538,0.4536397,0.4739474,0.4933458,0.1797121,0.5320444,0.6788185,0.6630899,0.4030196
0.5534923,0.6262735,0.3531022,0.8013228,0.319021,0.5192955,0.5994385,0.3290737,0.3014174,0.5379391,0.4443736,0.6606864,0.5839197,0.6577757,0.4908283,0.3065365,0.6850746,0.4978257,0.6296976,0.4282208,0.5575745,0.4210635,0.3927594,0.6116494,0.5195132,0.2326547
0.5313047,0.6858291,0.6575664,0.9575331,0.3922302,0.1350586,0.4755292,0.5793372,0.4701288,0.3952344,0.5096981,0.4900274,0.5103737,0.4147864,0.7316662,0.3135299,0.4693829,0.6202643,0.2148352,0.6626547,0.5875596,0.5708681,0.5390471,0.7711175,0.4864184,0.4778608
0.4220756,0.6188052,0.4475626,0.03016596,0.7013164,0.3724413,0.2123075,0.3979264,0.3212214,0.5293425,0.5455621,0.468758,0.6732786,0.247938,0.6259924,0.5945001,0.5014859,0.6988103,0.3222595,0.7745181,0.4889438,0.4765192,0.4452991,0.5944168,0.3882923,0.5315384
0.389735,0.5254289,0.5160782,0.8890294,0.8411839,0.7649227,0.2962216,0.3629073,0.5244668,0.1639816,0.3394183,0.3533072,0.5915843,0.427728,0.5428016,0.3313616,0.768617,0.5002898,0.2106927,0.5587245,0.2346235,0.6600509,0.3130268,0.6565624,0.3742905,0.3222719
0.4147544,0.5639296,0.5256113,0.9041007,0.01693255,0.02691492,0.4313774,0.4078975,0.2186477,0.5384552,0.7248682,0.6306753,0.4298872,0.3165265,0.4363114,0.3134482,0.7373644,0.3699596,0.4670714,0.3352135,0.7395779,0.7270598,0.3882013,0.3087738,0.6108655,0.5271708
0.4697467,0.5005679,0.4517811,0.9333708,0.481291,0.9821858,0.4881245,0.6828117,0.2686287,0.297253,0.5465418,0.2970303,0.7885326,0.7293262,0.3787798,0.7382822,0.5306181,0.560622,0.3412539,0.2483264,0.4363487,0.2928888,0.632309,0.3299174,0.5853553,0.3162625
0.6041672,0.3832915,0.4411339,0.939917,0.6220733,0.5792416,0.5393973,0.3932002,0.5352103,0.4050021,0.7002656,0.3798633,0.5365339,0.5578259,0.7378889,0.5113382,0.3832737,0.6628855,0.3879721,0.6502315,0.4608828,0.2649869,0.6556101,0.4537692,0.3578331,0.7118924
0.4663191,0.4471708,0.4676948,0.2261251,0.5581689,0.1592426,0.4894785,0.3327108,0.2784869,0.431924,0.7571112,0.3442065,0.570066,0.312507,0.686185,0.659788,0.7395107,0.5236776,0.4838607,0.4937901,0.4773344,0.8047079,0.5246876,0.6188096,0.3503927,0.5930101
0.4295918,0.5034405,0.4285952,0.1895274,0.3869409,0.5587972,0.5073248,0.7095925,0.6508522,0.7999893,0.3222112,0.7688882,0.3941342,0.6871333,0.5703802,0.4360029,0.6485238,0.5567417,0.7594015,0.3142073,0.5303113,0.5343636,0.4201528,0.5923592,0.6310866,0.2864522
0.4996045,0.5932786,0.5673989,0.08153571,0.270655,0.2480116,0.4133681,0.6542271,0.696164,0.4401999,0.4028732,0.4800052,0.6570122,0.3341368,0.6356319,0.5291145,0.7895925,0.6258588,0.3143364,0.7751804,0.4392036,0.6024933,0.5455137,0.6448894,0.6111054,0.4326286
0.6316958,0.6032067,0.5193147,0.2348165,0.4814142,0.6756805,0.2644706,0.4524358,0.2679171,0.5095136,0.4460787,0.5259932,0.2734153,0.5767646,0.5698078,0.5140398,0.6285357,0.6437601,0.3999506,0.5463904,0.2722166,0.4424394,0.4174952,0.6689216,0.3036788,0.7206545
0.578106,0.5188433,0.4329299,0.7950073,0.9472528,0.978296,0.2695935,0.4027016,0.2912637,0.5601742,0.383787,0.3675554,0.5930325,0.7283432,0.260458,0.6081476,0.36873,0.4090847,0.5334142,0.4470313,0.4663789,0.1869284,0.2065108,0.4187023,0.4444203,0.4131245
0.5236258,0.5763491,0.4163882,0.9137083,0.28519,0.969828,0.4808547,0.5389342,0.7005898,0.2633179,0.1837604,0.5841835,0.6129933,0.6527014,0.7636232,0.3637681,0.4458206,0.6557757,0.579473,0.2398372,0.6429404,0.2449242,0.7178833,0.5086742,0.6709099,0.1815958
0.5956994,0.6379882,0.4989299,0.04445628,0.1593646,0.1619068,0.7901275,0.5623504,0.302696,0.3935814,0.7138353,0.3344554,0.3553637,0.4675253,0.5973155,0.2758377,0.7775224,0.2545864,0.6130277,0.2174475,0.429867,0.6919944,0.7182926,0.4665527,0.2754462,0.601123
0.4904153,0.6226061,0.4194984,0.9477352,0.3425132,0.5680732,0.5566851,0.6802941,0.5663859,0.4580202,0.6260234,0.5483133,0.5017965,0.2353044,0.6793717,0.5677686,0.6329498,0.4073777,0.3764181,0.594345,0.5480307,0.3625339,0.6813139,0.3676533,0.4633794,0.4191106
0.5495505,0.6419092,0.5026296,0.01236466,0.4411691,0.6949995,0.3901481,0.4149726,0.4437414,0.6672655,0.7763656,0.4440934,0.6729361,0.3108438,0.5085102,0.805258,0.6212232,0.5563004,0.51971,0.5001956,0.779566,0.2828277,0.8128319,0.5205276,0.3348613,0.4672084
0.4062415,0.5263183,0.5352795,0.0211761,0.5571793,0.1474262,0.5006443,0.8074579,0.2891467,0.6208135,0.5226419,0.7592093,0.5571975,0.8018162,0.3678492,0.787461,0.6455452,0.6171151,0.7115819,0.5072271,0.7529838,0.677515,0.408858,0.4599617,0.4693599,0.7561371
0.5769241,0.573868,0.4882505,0.01408282,0.4480935,0.5967919,0.6185392,0.565988,0.6723465,0.2583788,0.6411207,0.6455167,0.2731194,0.2340606,0.7657079,0.5552534,0.3309208,0.5164972,0.3799913,0.7776564,0.2383184,0.5170642,0.2869207,0.2888127,0.584241,0.3285588
0.4550163,0.5038692,0.421968,0.7860571,0.8387464,0.08938345,0.6169025,0.5877653,0.452034,0.3359162,0.7986702,0.4343421,0.5117778,0.3104946,0.5964127,0.2787285,0.3699747,0.6967602,0.5654428,0.4020038,0.682752,0.6297141,0.175898,0.197487,0.5219238,0.5201328
0.5183145,0.5492203,0.576664,0.9935964,0.6649005,0.2412893,0.2675145,0.6416028,0.6539969,0.6778214,0.4726,0.4876927,0.2998556,0.7423264,0.3861178,0.7671624,0.3124443,0.3629178,0.4206274,0.3913344,0.2941213,0.5890092,0.3280469,0.2847044,0.5178933,0.574886
0.3564546,0.5832744,0.5433038,0.191392,0.419122,0.4831884,0.6088872,0.5194691,0.5135126,0.7621518,0.3681878,0.7372447,0.7283656,0.2190588,0.4593633,0.5487964,0.3733315,0.3589743,0.3360837,0.7934621,0.5154929,0.3017958,0.6097984,0.4932479,0.7103934,0.4811661
0.4877535,0.5370678,0.4636333,0.9562191,0.07500593,0.7306284,0.8044378,0.4762697,0.1861657,0.5055668,0.598229,0.5829193,0.7179599,0.4085894,0.7063142,0.5219528,0.6088385,0.2968418,0.4922863,0.3515207,0.5840292,0.4440367,0.6915986,0.6967948,0.4612038,0.6386546
0.583424,0.486149,0.547066,0.146889,0.2002271,0.9952993,0.5624599,0.1822469,0.5452171,0.1952098,0.6124042,0.4818384,0.6349834,0.5027196,0.3426359,0.6892017,0.3374608,0.609696,0.4168179,0.5852293,0.3626718,0.4662213,0.6063617,0.5529092,0.5351751,0.7944309
0.5685538,0.4805242,0.5331322,0.9912258,0.3816089,0.1902505,0.3193267,0.3641651,0.7393466,0.5233907,0.510626,0.7766412,0.7155799,0.6987215,0.1824682,0.5090069,0.2531686,0.2976849,0.7754324,0.6865854,0.7627466,0.5550311,0.391463,0.7103999,0.3942852,0.7827239
0.4485794,0.5891005,0.5702259,0.8751835,0.7859774,0.3944352,0.3337089,0.599144,0.510496,0.1954242,0.2976406,0.8137878,0.6167685,0.2853335,0.8194695,0.613966,0.516504,0.4153959,0.4587691,0.830602,0.3198971,0.5661337,0.4395445,0.6767969,0.4783862,0.75567
0.4223776,0.5496327,0.261581,0.7697634,0.8330793,0.2892901,0.2757455,0.7030282,0.4436829,0.446154,0.4889625,0.7728345,0.7283134,0.5482637,0.435417,0.2696899,0.5385305,0.3835483,0.4497313,0.6673532,0.4765026,0.3417358,0.4769806,0.8073899,0.4503918,0.5522367
0.5030864,0.5267761,0.557404,0.1783307,0.6902215,0.9562105,0.6398689,0.6979837,0.486109,0.5957237,0.5022824,0.5758416,0.4800852,0.6659387,0.391228,0.5282788,0.2726064,0.6205116,0.4235084,0.7447811,0.6526527,0.5844412,0.2539388,0.644289,0.7750289,0.6178312
